Id,Expected
HINT-20050824,23224503.41990556
HINT-20050825,21252286.636938266
HINT-20050826,21743295.415164113
HINT-20050827,21397691.31011671
HINT-20050828,20547265.86273346
HINT-20050829,22073496.865568712
HINT-20050830,19347709.153308146
HINT-20050831,19667822.16295716
HINT-20050901,19055870.08780787
HINT-20050902,20934257.709318496
HINT-20050903,17309505.617980763
HINT-20050904,15974022.752987709
HINT-20050905,19795707.17957923
HINT-20050906,20734122.99863112
HINT-20050907,19465673.899121128
HINT-20050908,17160980.921135142
HINT-20050909,16945299.042543434
HINT-20050910,16394714.919106942
HINT-20050911,12403955.60982111
HINT-20050912,3707949.3104713527
HINT-20050913,11817084.833313974
HINT-20050914,7248097.705950498
HINT-20050915,21605240.505232245
HINT-20050916,23469881.10666313
HINT-20050917,23025601.637397245
HINT-20050918,22281722.02689874
HINT-20050919,18723864.283532448
HINT-20050920,19886464.828447066
HINT-20050921,19720359.863657832
HINT-20050922,19787951.856850088
HINT-20050923,19278907.876292787
HINT-20050924,20086766.938577928
HINT-20050925,19921033.237898044
HINT-20050926,19771199.881507225
HINT-20050927,20349252.673802137
HINT-20050928,20389539.64435471
HINT-20050929,20208508.51072947
HINT-20050930,19835883.539533913
HINT-20051001,20599876.025964573
HINT-20051002,20303570.689915
HINT-20051003,18165968.222214565
HINT-20051004,16462502.687738322
HINT-20051005,18142858.579221487
HINT-20051006,13938980.954365527
HINT-20051007,13504735.270067083
HINT-20051008,19001484.695704453
HINT-20051009,18232704.115074977
HINT-20051010,18422351.9043279
HINT-20051011,16090856.901871735
HINT-20051012,11372689.839157877
HINT-20051013,7333684.993571745
HINT-20051014,2150799.0127721624
HINT-20051015,1544235.7362235873
HINT-20051016,8020268.814075431
HINT-20051017,18148523.269874975
HINT-20051018,16972053.537995465
HINT-20051019,17242171.944348738
HINT-20051020,17980157.874350175
HINT-20051021,14979426.506241063
HINT-20051022,9041624.314776754
HINT-20051023,4355916.769387014
HINT-20051024,12363114.429240713
HINT-20051025,15008783.322686175
HINT-20051026,16633804.48942489
HINT-20051027,14234996.691656245
HINT-20051028,17642596.892797746
HINT-20051029,14444267.729230713
HINT-20051030,14850246.879410623
HINT-20051031,15649107.054184476
HINT-20051101,16300722.12310625
HINT-20051102,16202073.634774724
HINT-20051103,14520791.33423627
HINT-20051104,13699096.215934316
HINT-20051105,10464685.84813661
HINT-20051106,10561257.59355612
HINT-20051107,15138104.906434389
HINT-20051108,15183872.616738612
HINT-20051109,12434120.008354913
HINT-20051110,11662539.519048927
HINT-20051111,1457426.486344208
HINT-20051112,11589599.103747925
HINT-20051113,11392578.20966862
HINT-20051114,12614076.41994716
HINT-20051115,10576672.1811271
HINT-20051116,14277603.058623949
HINT-20051117,13204179.85626345
HINT-20051118,11491871.299230853
HINT-20051119,11933852.172140447
HINT-20051120,14517235.630877914
HINT-20051121,10583733.461815285
HINT-20051122,11731257.111975184
HINT-20051123,11584961.565458732
HINT-20051124,7515019.869769997
HINT-20051125,13665180.58966064
HINT-20051126,13970446.927951874
HINT-20051127,10724576.3100112
HINT-20051128,7384648.847031066
HINT-20051129,7248313.4068819685
HINT-20051130,8395323.252346437
HINT-20051201,7203255.048649986
HINT-20051202,12003291.558386434
HINT-20051203,10588442.476252442
HINT-20051204,7613945.215176518
HINT-20051205,10618886.085822532
HINT-20051206,10200972.651446411
HINT-20051207,9286040.03726936
HINT-20051208,10583428.456444176
HINT-20051209,9358908.404323624
HINT-20051210,27587.006219105388
HINT-20051211,10788149.952935917
HINT-20051212,9996457.988152675
HINT-20051213,9712451.403485408
HINT-20051214,8240064.512988539
HINT-20051215,7355814.672564553
HINT-20051216,5057239.528001135
HINT-20051217,4342725.270305648
HINT-20051218,2077704.4921338973
HINT-20051219,-222847.06508610945
HINT-20051220,9413120.758234033
HINT-20051221,7699613.154902602
HINT-20051222,9598142.08555902
HINT-20051223,5126401.024758735
HINT-20051224,2600320.6069091386
HINT-20051225,7580096.621353629
HINT-20051226,6711448.174654746
HINT-20051227,7963627.816101974
HINT-20051228,5601939.786134288
HINT-20051229,12338345.32436814
HINT-20051230,13242162.704402694
HINT-20051231,12187721.295615066
HINT-20060101,11340200.677011188
HINT-20060102,11675670.212061137
HINT-20060103,10686722.28965952
HINT-20060104,12462120.91709922
HINT-20060105,9544429.913701773
HINT-20060106,6376832.098769768
HINT-20060107,7384782.874119305
HINT-20060108,11192489.945661323
HINT-20060109,10777515.495338036
HINT-20060110,11782253.912848294
HINT-20060111,12574224.235665021
HINT-20060112,12760465.059440121
HINT-20060113,8418377.798786653
HINT-20060114,13123878.445452016
HINT-20060115,10937218.368807642
HINT-20060116,7796235.179664018
HINT-20060117,12510011.413945613
HINT-20060118,13641400.104291307
HINT-20060119,15464497.009099917
HINT-20060120,12316518.277853215
HINT-20060121,13549085.226379538
HINT-20060122,15133312.00976509
HINT-20060123,14025461.415719619
HINT-20060124,6010143.622909587
HINT-20060125,10711325.115293631
HINT-20060126,10290721.185484756
HINT-20060127,63368.45951759722
HINT-20060128,3162758.436104779
HINT-20060129,14995812.064209286
HINT-20060130,11943635.633168397
HINT-20060131,15530075.14039327
HINT-20060201,15990984.391204275
HINT-20060202,13798551.988314383
HINT-20060203,14148473.82179944
HINT-20060204,13536094.457716083
HINT-20060205,14402746.273313124
HINT-20060206,17022304.114958793
HINT-20060207,15794144.908577053
HINT-20060208,14988486.491793256
HINT-20060209,4878315.308397802
HINT-20060210,16111566.027563604
HINT-20060211,12966044.98404516
HINT-20060212,14106062.923349278
HINT-20060213,12454534.72402363
HINT-20060214,15564697.330905844
HINT-20060215,12665501.459392192
HINT-20060216,15269996.232749125
HINT-20060217,12835402.834945833
HINT-20060218,14570367.434549768
HINT-20060219,15818087.581586542
HINT-20060220,16295284.288140634
HINT-20060221,18532073.916421063
HINT-20060222,16702487.105973115
HINT-20060223,17517615.738864906
HINT-20060224,14766515.365332324
HINT-20060225,15765324.431930618
HINT-20060226,15208832.926118666
HINT-20060227,17463244.023495093
HINT-20060228,14288230.896500949
HINT-20060301,17899495.88789493
HINT-20060302,18157205.88444759
HINT-20060303,16701188.304377457
HINT-20060304,16893731.305569105
HINT-20060305,17303821.715587594
HINT-20060306,19334407.718567744
HINT-20060307,17228286.02198518
HINT-20060308,11790022.063724546
HINT-20060309,17580590.70156365
HINT-20060310,9463569.512147931
HINT-20060311,11730308.346064104
HINT-20060312,12315983.596991153
HINT-20060313,8419514.759349076
HINT-20060314,11515446.808764955
HINT-20060315,16152894.930876458
HINT-20060316,19187448.623755902
HINT-20060317,21803500.247549057
HINT-20060318,21853314.040771395
HINT-20060319,20026087.80669239
HINT-20060320,12474233.01187986
HINT-20060321,15087433.798371302
HINT-20060322,14149971.66314164
HINT-20060323,14222843.914741071
HINT-20060324,14901553.925893934
HINT-20060325,19070705.426183365
HINT-20060326,16986307.13890382
HINT-20060327,8216882.7836513445
HINT-20060328,-890942.1414757574
HINT-20060329,12304199.985599333
HINT-20060330,21956773.934421822
HINT-20060331,19990582.531212546
HINT-20060401,22974199.064855613
HINT-20060402,19139122.14863099
HINT-20060403,14733414.777073206
HINT-20060404,21957859.638164714
HINT-20060405,22797562.24316469
HINT-20060406,21415117.984215267
HINT-20060407,24201923.076605447
HINT-20060408,25862497.336848654
HINT-20060409,23709384.423026398
HINT-20060410,22068644.1374939
HINT-20060411,21941102.476577587
HINT-20060412,13901365.802445108
HINT-20060413,8763632.970876431
HINT-20060414,19510837.97781297
HINT-20060415,22793991.93393687
HINT-20060416,17756523.559415378
HINT-20060417,15970658.2774025
HINT-20060418,4991188.574841541
HINT-20060419,14554951.522461833
HINT-20060420,20636538.237896472
HINT-20060421,24027960.327553898
HINT-20060422,23877829.613878585
HINT-20060423,25229148.247240283
HINT-20060424,21242243.55059672
HINT-20060425,23172084.726765484
HINT-20060426,12435556.394684942
HINT-20060427,5857934.0329868905
HINT-20060428,17131512.73491674
HINT-20060429,16591769.508539716
HINT-20060430,11033406.018042145
HINT-20060501,18259154.465682387
HINT-20060502,8171125.441279648
HINT-20060503,6521147.525140005
HINT-20060504,9684188.26898626
HINT-20060505,12338233.490511244
HINT-20060506,9181791.03285607
HINT-20060507,24215053.036812887
HINT-20060508,19576693.941855162
HINT-20060509,21328267.539590165
HINT-20060510,8479673.822267009
HINT-20060511,7746224.647262279
HINT-20060512,6059511.07760463
HINT-20060513,8894424.61445304
HINT-20060514,23956610.795884386
HINT-20060515,9378946.617750078
HINT-20060516,23808329.813414484
HINT-20060517,12295260.66701725
HINT-20060518,27360409.756675974
HINT-20060519,26782727.007601805
HINT-20060520,27980533.771657564
HINT-20060521,28067945.221387744
HINT-20060522,27583338.843049765
HINT-20060523,25223073.7029296
HINT-20060524,23242150.75067225
HINT-20060525,16196322.197323324
HINT-20060526,23747400.813630477
HINT-20060527,23366433.314842574
HINT-20060528,24965086.78064514
HINT-20060529,28924856.02137784
HINT-20060530,29672387.87364363
HINT-20060531,30543484.95267816
HINT-20060601,28116054.731738932
HINT-20060602,25033562.123753004
HINT-20060603,23011669.41597671
HINT-20060604,18466516.260403134
HINT-20060605,26280060.533970617
HINT-20060606,25110008.464827903
HINT-20060607,22201543.394980825
HINT-20060608,21540802.86042162
HINT-20060609,22373977.897280827
HINT-20060610,22369686.52927386
HINT-20060611,18975615.99230799
HINT-20060612,24152476.23561962
HINT-20060613,23289438.782831952
HINT-20060614,19453407.55122415
HINT-20060615,18669934.198705018
HINT-20060616,22269836.086485438
HINT-20060617,27403152.218275473
HINT-20060618,27533914.98985201
HINT-20060619,25217599.308677554
HINT-20060620,19483992.826574795
HINT-20060621,21916182.146458514
HINT-20060622,24077338.983027793
HINT-20060623,26194041.643783912
HINT-20060624,27664219.68938282
HINT-20060625,27537985.69968483
HINT-20060626,28015700.967663407
HINT-20060627,28903905.345291227
HINT-20060628,26681335.280018464
HINT-20060629,14331705.21255238
HINT-20060630,20275178.738348812
HINT-20060701,27586133.231323615
HINT-20060702,27478351.22760144
HINT-20060703,27030424.301983863
HINT-20060704,27646672.518521726
HINT-20060705,17257189.774358884
HINT-20060706,18829387.03772427
HINT-20060707,24376051.528817028
HINT-20060708,22044504.117416292
HINT-20060709,25820882.801174477
HINT-20060710,27402216.911741942
HINT-20060711,30832241.66232624
HINT-20060712,29613931.48356335
HINT-20060713,28670715.350543432
HINT-20060714,28780425.950536884
HINT-20060715,28794280.754428655
HINT-20060716,27697720.89198953
HINT-20060717,21594216.013155505
HINT-20060718,25068010.752906777
HINT-20060719,17277870.428177997
HINT-20060720,26282040.91585745
HINT-20060721,22608629.88332974
HINT-20060722,24009050.792483836
HINT-20060723,22402240.108638994
HINT-20060724,27624258.57513138
HINT-20060725,27659196.14695707
HINT-20060726,27787871.638474755
HINT-20060727,10095799.214161685
HINT-20060728,12630527.664805977
HINT-20060729,24094187.401081562
HINT-20060730,7760013.528527787
HINT-20060731,17091031.6755182
HINT-20060801,21392938.76522518
HINT-20060802,20241747.05966653
HINT-20060803,26692147.68753437
HINT-20060804,23957223.52884671
HINT-20060805,26990592.004117124
HINT-20060806,25257637.29939241
HINT-20060807,20572144.416879192
HINT-20060808,25040526.172945976
HINT-20060809,26480671.04096213
HINT-20060810,24986290.69063162
HINT-20060811,22826402.133276828
HINT-20060812,22761378.484998785
HINT-20060813,25358849.312397316
HINT-20060814,24948975.838959053
HINT-20060815,21653540.684662454
HINT-20060816,18657408.848882176
HINT-20060817,24168760.413577296
HINT-20060818,23116950.78554783
HINT-20060819,21363349.935190327
HINT-20060820,22234595.067930847
HINT-20060821,19958265.208366714
HINT-20060822,26022525.272412598
HINT-20060823,22241859.058079533
HINT-20060824,21269347.995670058
HINT-20060825,23886473.13392905
HINT-20060826,24386821.82050258
HINT-20060827,22279382.183296733
HINT-20060828,21179486.45821397
HINT-20060829,24475009.62776033
HINT-20060830,22796366.67524668
HINT-20060831,20847517.96091786
HINT-20060901,17450955.425918072
HINT-20060902,19185427.544122048
HINT-20060903,19082464.395258456
HINT-20060904,16575602.797220176
HINT-20060905,19502571.35248083
HINT-20060906,17931717.800078794
HINT-20060907,18960625.300431587
HINT-20060908,18870841.725731157
HINT-20060909,18475178.86452604
HINT-20060910,18625807.367141284
HINT-20060911,11707333.598732848
HINT-20060912,7525913.214922263
HINT-20060913,7852700.303639786
HINT-20060914,2266396.590588416
HINT-20060915,5750489.197369454
HINT-20060916,13577000.071537117
HINT-20060917,10475718.23077277
HINT-20060918,6870733.94777301
HINT-20060919,13927668.05400802
HINT-20060920,16018402.590407336
HINT-20060921,17343385.39899034
HINT-20060922,8667338.195135897
HINT-20060923,15827806.625872036
HINT-20060924,19883219.49651061
HINT-20060925,12594276.04606705
HINT-20060926,19628492.25511396
HINT-20060927,19683428.185868405
HINT-20060928,22305951.45135121
HINT-20060929,20291538.317511864
HINT-20060930,20124751.426444538
HINT-20061001,16353563.895861974
HINT-20061002,19790539.41673202
HINT-20061003,20435147.55770339
HINT-20061004,14378205.186566437
HINT-20061005,4236410.232247222
HINT-20061006,3787997.6022321703
HINT-20061007,10397459.0726299
HINT-20061008,7682188.238027312
HINT-20061009,2112633.6207979503
HINT-20061010,14706704.10624746
HINT-20061011,14315082.55846577
HINT-20061012,8643786.693710871
HINT-20061013,9808618.219520016
HINT-20061014,292648.50072503905
HINT-20061015,2355254.7745578373
HINT-20061016,14083159.451988451
HINT-20061017,15103274.329867171
HINT-20061018,16954525.040974915
HINT-20061019,15141268.109580463
HINT-20061020,15289241.6238397
HINT-20061021,13714322.107854553
HINT-20061022,1607971.4851778257
HINT-20061023,10335822.998182843
HINT-20061024,15329305.09594548
HINT-20061025,13904967.065602275
HINT-20061026,8839475.363730656
HINT-20061027,11485195.342972144
HINT-20061028,14028811.699773008
HINT-20061029,12255590.03263049
HINT-20061030,4197301.978340702
HINT-20061031,13999544.87037715
HINT-20061101,14402036.029362058
HINT-20061102,15357032.871361302
HINT-20061103,14710744.854067743
HINT-20061104,13313422.55863452
HINT-20061105,12974869.366085974
HINT-20061106,13474309.874965848
HINT-20061107,16130231.58032575
HINT-20061108,16670362.133449161
HINT-20061109,9712865.644487815
HINT-20061110,8048510.941130134
HINT-20061111,9908453.05486611
HINT-20061112,9457219.780404447
HINT-20061113,5890041.06074528
HINT-20061114,10078335.920829473
HINT-20061115,5274372.20185954
HINT-20061116,1560565.3208805565
HINT-20061117,8392208.091381805
HINT-20061118,11954550.79391223
HINT-20061119,13705386.016761584
HINT-20061120,11118876.798500478
HINT-20061121,6252695.594874943
HINT-20061122,6012996.601681658
HINT-20061123,9203179.502704388
HINT-20061124,11673472.344321301
HINT-20061125,13621977.510139233
HINT-20061126,12454581.117507935
HINT-20061127,12013910.927621728
HINT-20061128,13528831.746741699
HINT-20061129,10904676.19213208
HINT-20061130,1024807.154931555
HINT-20061201,12277918.76194343
HINT-20061202,6397849.20545961
HINT-20061203,6138690.172450764
HINT-20061204,10323485.410153
HINT-20061205,12007093.667158956
HINT-20061206,10537234.856484903
HINT-20061207,4605707.845014796
HINT-20061208,5905292.105382731
HINT-20061209,1820854.0760081802
HINT-20061210,9873348.464228543
HINT-20061211,10741624.15996504
HINT-20061212,8605146.435499618
HINT-20061213,4665299.7325180955
HINT-20061214,10618431.991180742
HINT-20061215,7260403.898715405
HINT-20061216,9157577.645314643
HINT-20061217,10974865.054523459
HINT-20061218,9603396.050786087
HINT-20061219,9987066.198258007
HINT-20061220,10719793.15833976
HINT-20061221,10387693.179877488
HINT-20061222,9359152.771284858
HINT-20061223,4136398.844042523
HINT-20061224,4201107.206649853
HINT-20061225,2608035.1289506834
HINT-20061226,12330867.799260437
HINT-20061227,12174556.308760066
HINT-20061228,11506445.125947153
HINT-20061229,12442809.67231231
HINT-20061230,4847080.479498576
HINT-20061231,7154714.59836188
HINT-20070101,3535616.357169828
HINT-20070102,12224811.951478561
HINT-20070103,7712276.061586583
HINT-20070104,8414289.006781017
HINT-20070105,11035127.128770161
HINT-20070106,9695708.788724087
HINT-20070107,8272203.7129003275
HINT-20070108,11579167.116025673
HINT-20070109,12655801.251167858
HINT-20070110,12185417.238685552
HINT-20070111,13174185.155157901
HINT-20070112,12847980.447184207
HINT-20070113,12005629.789309902
HINT-20070114,12766378.897219604
HINT-20070115,3623467.4536875915
HINT-20070116,5197625.400197815
HINT-20070117,7611261.663882443
HINT-20070118,11998341.330127357
HINT-20070119,10364089.537174696
HINT-20070120,8336193.193412421
HINT-20070121,8353653.434893705
HINT-20070122,10748995.949215168
HINT-20070123,11065486.498553393
HINT-20070124,6809330.244580127
HINT-20070125,9282281.312940804
HINT-20070126,13919101.176440736
HINT-20070127,12834282.780438358
HINT-20070128,9066395.569479587
HINT-20070129,1910433.0888455985
HINT-20070130,4601727.049008021
HINT-20070131,11607403.114727339
HINT-20070201,12852282.926674455
HINT-20070202,9772869.372292098
HINT-20070203,14183773.881539335
HINT-20070204,7572104.391513323
HINT-20070205,2130666.1079883417
HINT-20070206,13665257.78593634
HINT-20070207,12061736.191378484
HINT-20070208,7576970.3712548725
HINT-20070209,3331323.476876823
HINT-20070210,14844412.414755609
HINT-20070211,9222307.324230341
HINT-20070212,6461179.609791038
HINT-20070213,15082918.047654575
HINT-20070214,15014841.13021812
HINT-20070215,10379792.863841975
HINT-20070216,16836871.000033446
HINT-20070217,17020832.48940602
HINT-20070218,16735318.968521493
HINT-20070219,14764036.439230544
HINT-20070220,7540486.614929253
HINT-20070221,2876155.2969274875
HINT-20070222,2751084.3710605586
HINT-20070223,12183198.007341987
HINT-20070224,15079457.315059068
HINT-20070225,16946844.012141712
HINT-20070226,9893709.23519256
HINT-20070227,11518344.352362234
HINT-20070228,17298993.910462767
HINT-20070301,9814291.44722117
HINT-20070302,10093100.988473447
HINT-20070303,15981540.620037848
HINT-20070304,16680150.205176568
HINT-20070305,16542097.871524816
HINT-20070306,11052650.555557286
HINT-20070307,10239057.737620113
HINT-20070308,4867518.843715176
HINT-20070309,3509860.1979976743
HINT-20070310,16038668.512521053
HINT-20070311,14197675.6648737
HINT-20070312,15140479.297083128
HINT-20070313,17371802.00262364
HINT-20070314,18804055.415771864
HINT-20070315,18052075.988970034
HINT-20070316,6432476.765490742
HINT-20070317,10694829.275887545
HINT-20070318,19681624.66083265
HINT-20070319,21085867.73645003
HINT-20070320,15967125.1109471
HINT-20070321,10887181.479809929
HINT-20070322,17223479.69615335
HINT-20070323,22077044.88705258
HINT-20070324,18133160.014728084
HINT-20070325,5677725.99766332
HINT-20070326,18657788.961117394
HINT-20070327,20386274.766318195
HINT-20070328,7581716.545570936
HINT-20070329,21906114.771123968
HINT-20070330,22795477.48449923
HINT-20070331,23502398.632243723
HINT-20070401,25092236.28396196
HINT-20070402,19636561.368895337
HINT-20070403,20770086.202495873
HINT-20070404,22831421.48657509
HINT-20070405,20218909.503630646
HINT-20070406,17955497.794931978
HINT-20070407,19989010.05650989
HINT-20070408,19938416.615809374
HINT-20070409,24439569.757354498
HINT-20070410,24651897.30268877
HINT-20070411,22840405.4623432
HINT-20070412,10723082.706216367
HINT-20070413,12380485.481424931
HINT-20070414,22478077.488425814
HINT-20070415,22262393.17161552
HINT-20070416,18617259.406916454
HINT-20070417,5267576.880299192
HINT-20070418,6660385.089287604
HINT-20070419,5379296.82047358
HINT-20070420,18515116.195384353
HINT-20070421,18916698.07186938
HINT-20070422,17729005.124476418
HINT-20070423,7537559.234369574
HINT-20070424,22241617.467029177
HINT-20070425,22531745.399421
HINT-20070426,24965274.83429897
HINT-20070427,18352332.98263961
HINT-20070428,25583494.97011915
HINT-20070429,24747249.810325302
HINT-20070430,24413294.764720827
HINT-20070501,24289153.547996283
HINT-20070502,8619759.932010086
HINT-20070503,25058902.618130393
HINT-20070504,24324605.5200987
HINT-20070505,27871820.170032486
HINT-20070506,26970717.129094288
HINT-20070507,25772287.21209863
HINT-20070508,23849218.433157444
HINT-20070509,24200658.128981486
HINT-20070510,12718218.710960634
HINT-20070511,12775056.308022762
HINT-20070512,22673100.311912812
HINT-20070513,18776271.4299718
HINT-20070514,17625281.840584934
HINT-20070515,11433611.325887403
HINT-20070516,16042017.786560679
HINT-20070517,20534424.701245688
HINT-20070518,24349151.19958391
HINT-20070519,14377661.373509267
HINT-20070520,14874891.854906095
HINT-20070521,23714201.70297773
HINT-20070522,24941816.61613214
