Id,Expected
HINT-20050327,19861140.0
HINT-20050328,22897260.0
HINT-20050329,15071400.0
HINT-20050330,23811750.0
HINT-20050331,19301730.0
HINT-20050401,24542940.0
HINT-20050402,24472950.0
HINT-20050403,24029880.0
HINT-20050404,20969610.0
HINT-20050405,20739870.0
HINT-20050406,11851920.0
HINT-20050407,24163350.0
HINT-20050408,22441530.0
HINT-20050409,22867260.0
HINT-20050410,13740810.0
HINT-20050411,23811420.0
HINT-20050412,24994710.0
HINT-20050413,23923200.0
HINT-20050414,25357800.0
HINT-20050415,21169110.0
HINT-20050416,26969850.0
HINT-20050417,25576350.0
HINT-20050418,12325590.0
HINT-20050419,10956780.0
HINT-20050420,20124900.0
HINT-20050421,24172800.0
HINT-20050422,26387430.0
HINT-20050423,26582520.0
HINT-20050424,20755470.0
HINT-20050425,24616380.0
HINT-20050426,26301660.0
HINT-20050427,26215590.0
HINT-20050428,24099870.0
HINT-20050429,15826410.0
HINT-20050430,26473500.0
HINT-20050501,20935350.0
HINT-20050502,9103950.0
HINT-20050503,15968910.0
HINT-20050504,16835760.0
HINT-20050505,13264980.0
HINT-20050506,27422550.0
HINT-20050507,8682240.0
HINT-20050508,22290030.0
HINT-20050509,24379140.0
HINT-20050510,26920410.0
HINT-20050511,20774190.0
HINT-20050512,14103690.0
HINT-20050513,14544960.0
HINT-20050514,28728060.0
HINT-20050515,13864650.0
HINT-20050516,27708000.0
HINT-20050517,25801800.0
HINT-20050518,20233170.0
HINT-20050519,23553420.0
HINT-20050520,27153360.0
HINT-20050521,27769920.0
HINT-20050522,22613910.0
HINT-20050523,27556440.0
HINT-20050524,28288860.0
HINT-20050525,26101050.0
HINT-20050526,18062670.0
HINT-20050527,13303470.0
HINT-20050528,16953210.0
HINT-20050529,20751360.0
HINT-20050530,24767580.0
HINT-20050531,17379720.0
HINT-20050601,25066110.0
HINT-20050602,26262960.0
HINT-20050603,5621550.0
HINT-20050604,27333630.0
HINT-20050605,26456310.0
HINT-20050606,25781760.0
HINT-20050607,26856210.0
HINT-20050608,28215750.0
HINT-20050609,26847360.0
HINT-20050610,19845990.0
HINT-20050611,25858050.0
HINT-20050612,20063970.0
HINT-20050613,26586180.0
HINT-20050614,26552070.0
HINT-20050615,26238124.8
HINT-20050616,26929170.0
HINT-20050617,27251550.0
HINT-20050618,26184210.0
HINT-20050619,26476230.0
HINT-20050620,28349790.0
HINT-20050621,25579680.0
HINT-20050622,27169260.0
HINT-20050623,28666530.0
HINT-20050624,28456050.0
HINT-20050625,26824140.0
HINT-20050626,28227000.0
HINT-20050627,28510680.0
HINT-20050628,28932870.0
HINT-20050629,28633170.0
HINT-20050630,27040260.0
HINT-20050701,25461900.0
HINT-20050702,23606010.0
HINT-20050703,27541350.0
HINT-20050704,23114820.0
HINT-20050705,25204110.0
HINT-20050706,23630730.0
HINT-20050707,22514610.0
HINT-20050708,26798310.0
HINT-20050709,26462670.0
HINT-20050710,27126510.0
HINT-20050711,27111840.0
HINT-20050712,26092920.0
HINT-20050713,23375760.0
HINT-20050714,25947180.0
HINT-20050715,24093304.8
HINT-20050716,24564304.8
HINT-20050717,28268040.0
HINT-20050718,27895740.0
HINT-20050719,27287550.0
HINT-20050720,27102270.0
HINT-20050721,27627150.0
HINT-20050722,26816880.0
HINT-20050723,26481330.0
HINT-20050724,24489314.0
HINT-20050725,24719220.0
HINT-20050726,20650440.0
HINT-20050727,19548780.0
HINT-20050728,23510040.0
HINT-20050729,24914370.0
HINT-20050730,26470530.0
HINT-20050731,27358380.0
HINT-20050801,24995910.0
HINT-20050802,26857110.0
HINT-20050803,27678660.0
HINT-20050804,23058150.0
HINT-20050805,21506760.0
HINT-20050806,18356970.0
HINT-20050807,20233080.0
HINT-20050808,24854880.0
HINT-20050809,25756200.0
HINT-20050810,25010700.0
HINT-20050811,25767060.0
HINT-20050812,25490070.0
HINT-20050813,17604690.0
HINT-20050814,11541030.0
HINT-20050815,9891420.0
HINT-20050816,14373270.0
HINT-20050817,22745010.0
HINT-20050818,25075050.0
HINT-20050819,24715290.0
HINT-20050820,24055770.0
HINT-20050821,14765760.0
HINT-20050822,15705840.0
HINT-20050823,21819900.0
HINT-20050824,20040420.0
HINT-20050825,22579620.0
HINT-20050826,24372930.0
HINT-20050827,24539760.0
HINT-20050828,23241090.0
HINT-20050829,22108710.0
HINT-20050830,23728470.0
HINT-20050831,21699870.0
HINT-20050901,23329560.0
HINT-20050902,23197800.0
HINT-20050903,23438310.0
HINT-20050904,21940740.0
HINT-20050905,23295270.0
HINT-20050906,23520450.0
HINT-20050907,18159000.0
HINT-20050908,18698130.0
HINT-20050909,22793340.0
HINT-20050910,22988430.0
HINT-20050911,12700740.0
HINT-20050912,19717080.0
HINT-20050913,22154010.0
HINT-20050914,11726430.0
HINT-20050915,13407030.0
HINT-20050916,22681050.0
HINT-20050917,20170560.0
HINT-20050918,18350130.0
HINT-20050919,20187690.0
HINT-20050920,20060970.0
HINT-20050921,21623970.0
HINT-20050922,21330930.0
HINT-20050923,19147590.0
HINT-20050924,12949260.0
HINT-20050925,19744860.0
HINT-20050926,16904610.0
HINT-20050927,19435020.0
HINT-20050928,15105480.0
HINT-20050929,17717070.0
HINT-20050930,17140920.0
HINT-20051001,11732400.0
HINT-20051002,17084010.0
HINT-20051003,14372010.0
HINT-20051004,16041090.0
HINT-20051005,11624460.0
HINT-20051006,8686440.0
HINT-20051007,16424490.0
HINT-20051008,17380740.0
HINT-20051009,15976650.0
HINT-20051010,7045320.0
HINT-20051011,15024810.0
HINT-20051012,16272030.0
HINT-20051013,16629720.0
HINT-20051014,18214320.0
HINT-20051015,15226710.0
HINT-20051016,16125630.0
HINT-20051017,17924040.0
HINT-20051018,15549660.0
HINT-20051019,16429530.0
HINT-20051020,15553440.0
HINT-20051021,15301740.0
HINT-20051022,13993770.0
HINT-20051023,6128190.0
HINT-20051024,16864200.0
HINT-20051025,17136510.0
HINT-20051026,15500520.0
HINT-20051027,14515560.0
HINT-20051028,15588600.0
HINT-20051029,13811910.0
HINT-20051030,12312540.0
HINT-20051031,6572220.0
HINT-20051101,16011810.0
HINT-20051102,15012480.0
HINT-20051103,13940280.0
HINT-20051104,14762880.0
HINT-20051105,14428234.8
HINT-20051106,14769660.0
HINT-20051107,13725360.0
HINT-20051108,12030060.0
HINT-20051109,11335650.0
HINT-20051110,14269140.0
HINT-20051111,13144080.0
HINT-20051112,13185544.8
HINT-20051113,11255100.0
HINT-20051114,13358850.0
HINT-20051115,13046670.0
HINT-20051116,13995810.0
HINT-20051117,13607160.0
HINT-20051118,12618420.0
HINT-20051119,10693410.0
HINT-20051120,12404074.8
HINT-20051121,12498810.0
HINT-20051122,12026310.0
HINT-20051123,13473540.0
HINT-20051124,7850850.0
HINT-20051125,12047220.0
HINT-20051126,10476330.0
HINT-20051127,11906640.0
HINT-20051128,10162590.0
HINT-20051129,12819390.0
HINT-20051130,11325570.0
HINT-20051201,11361810.0
HINT-20051202,11401590.0
HINT-20051203,9244410.0
HINT-20051204,11316990.0
HINT-20051205,12012330.0
HINT-20051206,11881950.0
HINT-20051207,9643890.0
HINT-20051208,10555350.0
HINT-20051209,12300180.0
HINT-20051210,11154360.0
HINT-20051211,12028560.0
HINT-20051212,9159484.8
HINT-20051213,5138554.8
HINT-20051214,10137180.0
HINT-20051215,12162780.0
HINT-20051216,9397260.0
HINT-20051217,5814330.0
HINT-20051218,9397770.0
HINT-20051219,8256540.0
HINT-20051220,9365490.0
HINT-20051221,11813224.8
HINT-20051222,10745970.0
HINT-20051223,8360220.0
HINT-20051224,7631494.8
HINT-20051225,10821270.0
HINT-20051226,10521960.0
HINT-20051227,10649554.8
HINT-20051228,11679480.0
HINT-20051229,10413060.0
HINT-20051230,11666100.0
HINT-20051231,9907410.0
HINT-20060101,11512440.0
HINT-20060102,11796060.0
HINT-20060103,11373360.0
HINT-20060104,12273120.0
HINT-20060105,12448530.0
HINT-20060106,12490290.0
HINT-20060107,11962110.0
HINT-20060108,12126964.8
HINT-20060109,10081530.0
HINT-20060110,11336220.0
HINT-20060111,12015540.0
HINT-20060112,11004720.0
HINT-20060113,12663990.0
HINT-20060114,11315310.0
HINT-20060115,9590310.0
HINT-20060116,8047264.8
HINT-20060117,12547200.0
HINT-20060118,11785830.0
HINT-20060119,10848480.0
HINT-20060120,12539854.8
HINT-20060121,12874830.0
HINT-20060122,9789480.0
HINT-20060123,12841860.0
HINT-20060124,12488250.0
HINT-20060125,13079370.0
HINT-20060126,9032490.0
HINT-20060127,10428690.0
HINT-20060128,11249700.0
HINT-20060129,11105670.0
HINT-20060130,13355130.0
HINT-20060131,13246980.0
HINT-20060201,11613300.0
HINT-20060202,13489410.0
HINT-20060203,13859250.0
HINT-20060204,15447540.0
HINT-20060205,11993580.0
HINT-20060206,12670530.0
HINT-20060207,13999920.0
HINT-20060208,13618980.0
HINT-20060209,14463630.0
HINT-20060210,12112500.0
HINT-20060211,14570520.0
HINT-20060212,14365560.0
HINT-20060213,14529000.0
HINT-20060214,15638520.0
HINT-20060215,14528130.0
HINT-20060216,12686700.0
HINT-20060217,11000790.0
HINT-20060218,10150920.0
HINT-20060219,8765730.0
HINT-20060220,15164790.0
HINT-20060221,12405750.0
HINT-20060222,13833630.0
HINT-20060223,12025890.0
HINT-20060224,15212910.0
HINT-20060225,12779040.0
HINT-20060226,17074620.0
HINT-20060227,17165040.0
HINT-20060228,17727660.0
HINT-20060301,17179140.0
HINT-20060302,12211110.0
HINT-20060303,16272570.0
HINT-20060304,10341630.0
HINT-20060305,18568170.0
HINT-20060306,19049730.0
HINT-20060307,13555290.0
HINT-20060308,12664410.0
HINT-20060309,12472830.0
HINT-20060310,14070900.0
HINT-20060311,18698640.0
HINT-20060312,20321100.0
HINT-20060313,20836170.0
HINT-20060314,19737060.0
HINT-20060315,16671810.0
HINT-20060316,20230140.0
HINT-20060317,6364650.0
HINT-20060318,5079150.0
HINT-20060319,2084340.0
HINT-20060320,10329240.0
HINT-20060321,22327800.0
HINT-20060322,19178520.0
HINT-20060323,17109450.0
HINT-20060324,23349150.0
HINT-20060325,23494050.0
HINT-20060326,21032640.0
HINT-20060327,18961950.0
HINT-20060328,21543420.0
HINT-20060329,4342980.0
HINT-20060330,19027590.0
HINT-20060331,21409410.0
HINT-20060401,14833410.0
HINT-20060402,24686460.0
HINT-20060403,22589160.0
HINT-20060404,21129510.0
HINT-20060405,19923180.0
HINT-20060406,22203930.0
HINT-20060407,21993960.0
HINT-20060408,23441370.0
HINT-20060409,22833720.0
HINT-20060410,24310140.0
HINT-20060411,10717980.0
HINT-20060412,21310590.0
HINT-20060413,24915480.0
HINT-20060414,19720320.0
HINT-20060415,19029540.0
HINT-20060416,25186590.0
HINT-20060417,27440190.0
HINT-20060418,26686740.0
HINT-20060419,26847570.0
HINT-20060420,23473980.0
HINT-20060421,27372780.0
HINT-20060422,24700260.0
HINT-20060423,19866390.0
HINT-20060424,20681340.0
HINT-20060425,23280780.0
HINT-20060426,27158550.0
HINT-20060427,28011330.0
HINT-20060428,10647810.0
HINT-20060429,9135900.0
HINT-20060430,27099420.0
HINT-20060501,19869570.0
HINT-20060502,20098890.0
HINT-20060503,23081910.0
HINT-20060504,8286660.0
HINT-20060505,12800520.0
HINT-20060506,7880910.0
HINT-20060507,19756230.0
HINT-20060508,13315980.0
HINT-20060509,23014620.0
HINT-20060510,24891660.0
HINT-20060511,28595160.0
HINT-20060512,27791190.0
HINT-20060513,26196360.0
HINT-20060514,23314110.0
HINT-20060515,25273800.0
HINT-20060516,28493370.0
HINT-20060517,28296240.0
HINT-20060518,28370130.0
HINT-20060519,28087170.0
HINT-20060520,26530290.0
HINT-20060521,19711200.0
HINT-20060522,24484020.0
HINT-20060523,28137450.0
HINT-20060524,28431000.0
HINT-20060525,29484210.0
HINT-20060526,26162850.0
HINT-20060527,24439590.0
HINT-20060528,24416970.0
HINT-20060529,26879550.0
HINT-20060530,26484930.0
HINT-20060531,23171340.0
HINT-20060601,27677850.0
HINT-20060602,27279090.0
HINT-20060603,29306400.0
HINT-20060604,20411040.0
HINT-20060605,27838200.0
HINT-20060606,25243920.0
HINT-20060607,25876320.0
HINT-20060608,27248880.0
HINT-20060609,28624470.0
HINT-20060610,27705660.0
HINT-20060611,27739200.0
HINT-20060612,26906910.0
HINT-20060613,26871540.0
HINT-20060614,27223440.0
HINT-20060615,26829450.0
HINT-20060616,27941700.0
HINT-20060617,21937680.0
HINT-20060618,24481834.8
HINT-20060619,26657850.0
HINT-20060620,28580550.0
HINT-20060621,26504550.0
HINT-20060622,26781420.0
HINT-20060623,22236690.0
HINT-20060624,25692990.0
HINT-20060625,26662230.0
HINT-20060626,24943200.0
HINT-20060627,29374260.0
HINT-20060628,28856340.0
HINT-20060629,29115660.0
HINT-20060630,29022780.0
HINT-20060701,28918020.0
HINT-20060702,28303800.0
HINT-20060703,26646480.0
HINT-20060704,25620240.0
HINT-20060705,25729980.0
HINT-20060706,25213770.0
HINT-20060707,26121720.0
HINT-20060708,16096740.0
HINT-20060709,23925300.0
HINT-20060710,23677680.0
HINT-20060711,27083910.0
HINT-20060712,26054010.0
HINT-20060713,27493470.0
HINT-20060714,27709260.0
HINT-20060715,27050880.0
HINT-20060716,26971890.0
HINT-20060717,28005810.0
HINT-20060718,28143480.0
HINT-20060719,27232650.0
HINT-20060720,26817510.0
HINT-20060721,21709334.0
HINT-20060722,24597840.0
HINT-20060723,25134150.0
HINT-20060724,24946890.0
HINT-20060725,25932210.0
HINT-20060726,20631300.0
HINT-20060727,19884330.0
HINT-20060728,21855180.0
HINT-20060729,20066998.0
HINT-20060730,26908680.0
HINT-20060731,25182600.0
HINT-20060801,26006880.0
HINT-20060802,25045320.0
HINT-20060803,21771540.0
HINT-20060804,24575430.0
HINT-20060805,27751500.0
HINT-20060806,26660130.0
HINT-20060807,25439760.0
HINT-20060808,21494370.0
HINT-20060809,23101724.0
HINT-20060810,26187870.0
HINT-20060811,19615770.0
HINT-20060812,22545240.0
HINT-20060813,23738250.0
HINT-20060814,16368930.0
HINT-20060815,17334480.0
HINT-20060816,21395100.0
HINT-20060817,22625940.0
HINT-20060818,21249840.0
HINT-20060819,22837140.0
HINT-20060820,20402100.0
HINT-20060821,12431310.0
HINT-20060822,17039310.0
HINT-20060823,21864210.0
HINT-20060824,22321590.0
HINT-20060825,24799650.0
HINT-20060826,21240090.0
HINT-20060827,12159780.0
HINT-20060828,17729970.0
HINT-20060829,19410420.0
HINT-20060830,23398770.0
HINT-20060831,22358760.0
HINT-20060901,21367200.0
HINT-20060902,5282940.0
HINT-20060903,15372630.0
HINT-20060904,18450030.0
HINT-20060905,24642750.0
HINT-20060906,22619460.0
HINT-20060907,23696550.0
HINT-20060908,12011760.0
HINT-20060909,21716130.0
HINT-20060910,21163140.0
HINT-20060911,19900680.0
HINT-20060912,18786750.0
HINT-20060913,20646930.0
HINT-20060914,20519190.0
HINT-20060915,20675610.0
HINT-20060916,20879790.0
HINT-20060917,14275628.4
HINT-20060918,20522460.0
HINT-20060919,22278870.0
HINT-20060920,19693440.0
HINT-20060921,17271990.0
HINT-20060922,19102320.0
HINT-20060923,18714540.0
HINT-20060924,21372900.0
HINT-20060925,21114180.0
HINT-20060926,21307200.0
HINT-20060927,17782920.0
HINT-20060928,19869870.0
HINT-20060929,20807970.0
HINT-20060930,19127580.0
HINT-20061001,19123200.0
HINT-20061002,19213710.0
HINT-20061003,17682030.0
HINT-20061004,15559680.0
HINT-20061005,15755010.0
HINT-20061006,16973700.0
HINT-20061007,16711770.0
HINT-20061008,18275100.0
HINT-20061009,11949720.0
HINT-20061010,7476990.0
HINT-20061011,17496570.0
HINT-20061012,15300330.0
HINT-20061013,17126760.0
HINT-20061014,11742690.0
HINT-20061015,2446650.0
HINT-20061016,10082970.0
HINT-20061017,17574510.0
HINT-20061018,15222660.0
HINT-20061019,16305570.0
HINT-20061020,15355830.0
HINT-20061021,15530640.0
HINT-20061022,17540160.0
HINT-20061023,16724580.0
HINT-20061024,12199320.0
HINT-20061025,6428010.0
HINT-20061026,14382900.0
HINT-20061027,14489010.0
HINT-20061028,16552530.0
HINT-20061029,15728730.0
HINT-20061030,7185960.0
HINT-20061031,13874190.0
HINT-20061101,13016040.0
HINT-20061102,16461660.0
HINT-20061103,13930380.0
HINT-20061104,13403160.0
HINT-20061105,3694890.0
HINT-20061106,8780130.0
HINT-20061107,13918080.0
HINT-20061108,15098700.0
HINT-20061109,14210190.0
HINT-20061110,14319870.0
HINT-20061111,11391330.0
HINT-20061112,10145850.0
HINT-20061113,12717270.0
HINT-20061114,10559010.0
HINT-20061115,9020610.0
HINT-20061116,13068960.0
HINT-20061117,13423380.0
HINT-20061118,13574040.0
HINT-20061119,12226140.0
HINT-20061120,13506360.0
HINT-20061121,12783180.0
HINT-20061122,12600510.0
HINT-20061123,13181700.0
HINT-20061124,11011860.0
HINT-20061125,10471590.0
HINT-20061126,7180110.0
HINT-20061127,5748000.0
HINT-20061128,11605920.0
HINT-20061129,4862250.0
HINT-20061130,4383094.8
HINT-20061201,12284259.6
HINT-20061202,10178494.8
HINT-20061203,13144140.0
HINT-20061204,11083290.0
HINT-20061205,12089280.0
HINT-20061206,10728904.8
HINT-20061207,12544710.0
HINT-20061208,10771800.0
HINT-20061209,12425820.0
HINT-20061210,9236040.0
HINT-20061211,11325780.0
HINT-20061212,12030120.0
HINT-20061213,10166070.0
HINT-20061214,10168290.0
HINT-20061215,11508840.0
HINT-20061216,11329110.0
HINT-20061217,10133760.0
HINT-20061218,3351360.0
HINT-20061219,3579240.0
HINT-20061220,7845630.0
HINT-20061221,12071160.0
HINT-20061222,11700930.0
HINT-20061223,11446590.0
HINT-20061224,9088260.0
HINT-20061225,11192310.0
HINT-20061226,11088930.0
HINT-20061227,9838380.0
HINT-20061228,3261360.0
HINT-20061229,2336100.0
HINT-20061230,9144360.0
HINT-20061231,10921354.8
HINT-20070101,10544520.0
HINT-20070102,10335180.0
HINT-20070103,10426320.0
HINT-20070104,10072860.0
HINT-20070105,11763810.0
HINT-20070106,11869620.0
HINT-20070107,11542890.0
HINT-20070108,12282240.0
HINT-20070109,10578270.0
HINT-20070110,10262340.0
HINT-20070111,11092590.0
HINT-20070112,2379000.0
HINT-20070113,3287610.0
HINT-20070114,3557880.0
HINT-20070115,13005150.0
HINT-20070116,9951900.0
HINT-20070117,10103130.0
HINT-20070118,5014800.0
HINT-20070119,7009680.0
HINT-20070120,3356880.0
HINT-20070121,13639050.0
HINT-20070122,12659790.0
HINT-20070123,13036320.0
HINT-20070124,11209800.0
HINT-20070125,13023210.0
HINT-20070126,13874250.0
HINT-20070127,8882460.0
HINT-20070128,12935850.0
HINT-20070129,10858410.0
HINT-20070130,11874600.0
HINT-20070131,4821090.0
HINT-20070201,9513060.0
HINT-20070202,14623740.0
HINT-20070203,14266170.0
HINT-20070204,11621820.0
HINT-20070205,15098550.0
HINT-20070206,14189370.0
HINT-20070207,3148650.0
HINT-20070208,11022900.0
HINT-20070209,13179870.0
HINT-20070210,10366110.0
HINT-20070211,10671120.0
HINT-20070212,5601634.8
HINT-20070213,9542580.0
HINT-20070214,11157690.0
HINT-20070215,13601310.0
HINT-20070216,14609280.0
HINT-20070217,15538590.0
HINT-20070218,16483050.0
HINT-20070219,15286020.0
HINT-20070220,12714420.0
HINT-20070221,16031730.0
HINT-20070222,15230160.0
HINT-20070223,12063450.0
HINT-20070224,12820260.0
HINT-20070225,16323180.0
HINT-20070226,14823240.0
HINT-20070227,19136310.0
HINT-20070228,13972050.0
HINT-20070301,17482290.0
HINT-20070302,16926420.0
HINT-20070303,18711480.0
HINT-20070304,17133750.0
HINT-20070305,19928370.0
HINT-20070306,17772810.0
HINT-20070307,18610470.0
HINT-20070308,19288350.0
HINT-20070309,18243900.0
HINT-20070310,19224240.0
HINT-20070311,4031468.4
HINT-20070312,13140480.0
HINT-20070313,21087840.0
HINT-20070314,20688300.0
HINT-20070315,12396720.0
HINT-20070316,20779980.0
HINT-20070317,19912800.0
HINT-20070318,17343030.0
HINT-20070319,10234560.0
HINT-20070320,6930510.0
HINT-20070321,14584260.0
HINT-20070322,8375220.0
HINT-20070323,10789410.0
HINT-20070324,9042930.0
HINT-20070325,10807950.0
HINT-20070326,3672600.0
HINT-20070327,10853490.0
HINT-20070328,14388600.0
HINT-20070329,11513250.0
HINT-20070330,7011720.0
HINT-20070331,22829790.0
HINT-20070401,23501430.0
HINT-20070402,22941450.0
HINT-20070403,20659470.0
HINT-20070404,22307820.0
HINT-20070405,19092000.0
HINT-20070406,13545150.0
HINT-20070407,16039980.0
HINT-20070408,13137360.0
HINT-20070409,14211360.0
HINT-20070410,9239640.0
HINT-20070411,23381520.0
HINT-20070412,21971520.0
HINT-20070413,3213780.0
HINT-20070414,16945830.0
HINT-20070415,25051530.0
HINT-20070416,23551200.0
HINT-20070417,3933120.0
HINT-20070418,22901550.0
HINT-20070419,25261200.0
HINT-20070420,22283700.0
HINT-20070421,22521780.0
HINT-20070422,26370960.0
HINT-20070423,8567940.0
HINT-20070424,18822240.0
HINT-20070425,14759160.0
HINT-20070426,25638660.0
HINT-20070427,22130340.0
HINT-20070428,26547870.0
HINT-20070429,24923460.0
HINT-20070430,17058180.0
HINT-20070501,19058730.0
HINT-20070502,17947140.0
HINT-20070503,20058960.0
HINT-20070504,23899800.0
HINT-20070505,8719320.0
HINT-20070506,9544620.0
HINT-20070507,14558100.0
HINT-20070508,3658350.0
HINT-20070509,16924590.0
HINT-20070510,15295110.0
HINT-20070511,26070240.0
HINT-20070512,25262910.0
HINT-20070513,28395420.0
HINT-20070514,23670120.0
HINT-20070515,12706830.0
HINT-20070516,28713570.0
HINT-20070517,28896960.0
HINT-20070518,18998730.0
HINT-20070519,24747750.0
HINT-20070520,25844580.0
HINT-20070521,14425140.0
HINT-20070522,13732290.0
HINT-20070523,6446460.0
HINT-20070524,13259280.0
HINT-20070525,17796240.0
HINT-20070526,24441660.0
HINT-20070527,18412380.0
HINT-20070528,13096650.0
HINT-20070529,12997650.0
HINT-20070530,9345330.0
HINT-20070531,28137570.0
HINT-20070601,12356220.0
HINT-20070602,20799000.0
HINT-20070603,26191440.0
HINT-20070604,27613890.0
HINT-20070605,24497220.0
HINT-20070606,26521380.0
HINT-20070607,26066280.0
HINT-20070608,28685010.0
HINT-20070609,17375730.0
HINT-20070610,23071230.0
HINT-20070611,27695280.0
HINT-20070612,19073550.0
HINT-20070613,23437350.0
HINT-20070614,24670440.0
HINT-20070615,23527680.0
HINT-20070616,20834640.0
HINT-20070617,19231440.0
HINT-20070618,15794790.0
HINT-20070619,15172350.0
HINT-20070620,11648340.0
HINT-20070621,25224750.0
HINT-20070622,23871870.0
HINT-20070623,23452770.0
HINT-20070624,26327280.0
HINT-20070625,23161620.0
HINT-20070626,16581090.0
HINT-20070627,9293190.0
HINT-20070628,7902120.0
HINT-20070629,4854360.0
HINT-20070630,15989580.0
HINT-20070701,21420030.0
HINT-20070702,15780090.0
HINT-20070703,20848620.0
HINT-20070704,23121124.8
HINT-20070705,23871450.0
HINT-20070706,25899870.0
HINT-20070707,26863380.0
HINT-20070708,25954380.0
HINT-20070709,28049880.0
HINT-20070710,27056790.0
HINT-20070711,24623430.0
HINT-20070712,17611980.0
HINT-20070713,9388860.0
HINT-20070714,26197830.0
HINT-20070715,28257030.0
HINT-20070716,25745434.8
HINT-20070717,27278670.0
HINT-20070718,26946060.0
HINT-20070719,26601060.0
HINT-20070720,24999540.0
HINT-20070721,25596630.0
HINT-20070722,25162530.0
HINT-20070723,23724180.0
HINT-20070724,25611540.0
HINT-20070725,25823910.0
HINT-20070726,26702280.0
HINT-20070727,24744480.0
HINT-20070728,24473010.0
HINT-20070729,26755170.0
HINT-20070730,24679440.0
HINT-20070731,19058670.0
HINT-20070801,19510680.0
HINT-20070802,23096460.0
HINT-20070803,22590120.0
HINT-20070804,25817490.0
HINT-20070805,26233080.0
HINT-20070806,26559660.0
HINT-20070807,26300250.0
HINT-20070808,26553600.0
HINT-20070809,26101080.0
HINT-20070810,26802870.0
HINT-20070811,26025960.0
HINT-20070812,26548740.0
HINT-20070813,25254090.0
HINT-20070814,26412720.0
HINT-20070815,26494590.0
HINT-20070816,21068924.0
HINT-20070817,14592060.0
HINT-20070818,12328838.4
HINT-20070819,18254220.0
HINT-20070820,23996850.0
HINT-20070821,23812590.0
HINT-20070822,22647314.0
HINT-20070823,24859830.0
HINT-20070824,20869530.0
HINT-20070825,18290490.0
HINT-20070826,21921224.0
HINT-20070827,24332040.0
HINT-20070828,24472890.0
HINT-20070829,19490700.0
HINT-20070830,16838580.0
HINT-20070831,22410030.0
HINT-20070901,23902710.0
HINT-20070902,24086070.0
HINT-20070903,21651150.0
HINT-20070904,13752990.0
HINT-20070905,19948230.0
HINT-20070906,22118790.0
HINT-20070907,12371490.0
HINT-20070908,12719010.0
HINT-20070909,12634200.0
HINT-20070910,11136270.0
HINT-20070911,22397460.0
HINT-20070912,22486860.0
HINT-20070913,20111970.0
HINT-20070914,18798690.0
HINT-20070915,21454770.0
HINT-20070916,21792120.0
HINT-20070917,21000960.0
HINT-20070918,13464690.0
HINT-20070919,18274440.0
HINT-20070920,18674640.0
HINT-20070921,17822220.0
HINT-20070922,16343520.0
HINT-20070923,18575010.0
HINT-20070924,16241910.0
HINT-20070925,9372060.0
HINT-20070926,18530310.0
